 Ferrocene eclipsed structure                           Feff 6L.02    potph 4.12
  3.800  1.5480E+00  3.8493E-01 -1.0413E+01  0.1195E+01  6.2670E+00  4.5807E+00
  4.000  1.4964E+00  3.5504E-01 -1.0616E+01  0.1194E+01  6.1095E+00  4.7314E+00
  4.200  1.4482E+00  3.2490E-01 -1.0816E+01  0.1188E+01  6.0516E+00  4.8866E+00
  4.400  1.3869E+00  2.9647E-01 -1.1007E+01  0.1181E+01  6.0600E+00  5.0458E+00
  4.600  1.3263E+00  2.7125E-01 -1.1189E+01  0.1173E+01  6.1157E+00  5.2086E+00
  4.800  1.2529E+00  2.4901E-01 -1.1363E+01  0.1161E+01  6.2070E+00  5.3746E+00
  5.000  1.1754E+00  2.3030E-01 -1.1529E+01  0.1151E+01  6.3263E+00  5.5436E+00
  5.200  1.1004E+00  2.1462E-01 -1.1689E+01  0.1142E+01  6.4684E+00  5.7152E+00
  5.400  1.0183E+00  2.0221E-01 -1.1841E+01  0.1130E+01  6.6294E+00  5.8892E+00
  5.600  9.3533E-01  1.9189E-01 -1.1986E+01  0.1120E+01  6.8067E+00  6.0653E+00
  5.800  8.5375E-01  1.8369E-01 -1.2125E+01  0.1111E+01  6.9981E+00  6.2433E+00
  6.000  7.7128E-01  1.7719E-01 -1.2252E+01  0.1101E+01  7.2021E+00  6.4230E+00
  6.500  5.7038E-01  1.6374E-01 -1.2533E+01  0.1078E+01  7.7595E+00  6.8786E+00
  7.000  3.8081E-01  1.4978E-01 -1.2771E+01  0.1058E+01  8.3744E+00  7.3419E+00
  7.500  2.0589E-01  1.3276E-01 -1.2982E+01  0.1040E+01  9.0380E+00  7.8110E+00
  8.000  3.8072E-02  1.1335E-01 -1.3184E+01  0.1025E+01  9.7447E+00  8.2848E+00
  8.500 -1.2539E-01  9.4351E-02 -1.3393E+01  0.1010E+01  1.0490E+01  8.7624E+00
  9.000 -2.9567E-01  7.8621E-02 -1.3603E+01  0.9964E+00  1.1272E+01  9.2430E+00
  9.500 -4.6649E-01  6.7437E-02 -1.3801E+01  0.9847E+00  1.2087E+01  9.7262E+00
 10.000 -6.2956E-01  6.0378E-02 -1.3964E+01  0.9750E+00  1.2935E+01  1.0211E+01
 11.000 -9.3141E-01  5.3064E-02 -1.4176E+01  0.9600E+00  1.4720E+01  1.1187E+01
 12.000 -1.2072E+00  4.6111E-02 -1.4362E+01  0.9509E+00  1.6617E+01  1.2167E+01
 13.000 -1.4688E+00  3.6989E-02 -1.4640E+01  0.9466E+00  1.8621E+01  1.3151E+01
 14.000 -1.7093E+00  3.0272E-02 -1.4936E+01  0.9435E+00  2.0726E+01  1.4137E+01
 15.000 -1.9288E+00  2.6718E-02 -1.5065E+01  0.9414E+00  2.2928E+01  1.5126E+01
 16.000 -2.1353E+00  2.4110E-02 -1.5103E+01  0.9411E+00  2.5222E+01  1.6117E+01
 17.000 -2.3276E+00  2.0941E-02 -1.5263E+01  0.9412E+00  2.7607E+01  1.7108E+01
 18.000 -2.5044E+00  1.8014E-02 -1.5533E+01  0.9411E+00  3.0078E+01  1.8101E+01
 19.000 -2.6709E+00  1.5448E-02 -1.5678E+01  0.9415E+00  3.2633E+01  1.9095E+01
 20.000 -2.8265E+00  1.2464E-02 -1.5605E+01  0.9418E+00  3.5270E+01  2.0089E+01
