 Ferrocene eclipsed structure                           Feff 6L.02    potph 4.12
  7.500  1.7093E-01  1.3845E-02 -1.5953E+01  0.1039E+01  8.8985E+00  7.8303E+00
  8.000  5.3059E-03  1.0086E-02 -1.6265E+01  0.1023E+01  9.5840E+00  8.3028E+00
  8.500 -1.5535E-01  7.6144E-03 -1.6458E+01  0.1007E+01  1.0308E+01  8.7791E+00
  9.000 -3.2178E-01  6.1851E-03 -1.6546E+01  0.9925E+00  1.1068E+01  9.2587E+00
  9.500 -4.8872E-01  5.5039E-03 -1.6606E+01  0.9802E+00  1.1861E+01  9.7409E+00
 10.000 -6.5038E-01  5.1179E-03 -1.6712E+01  0.9699E+00  1.2686E+01  1.0225E+01
 11.000 -9.5352E-01  4.2212E-03 -1.7092E+01  0.9535E+00  1.4425E+01  1.1199E+01
 12.000 -1.2272E+00  3.3103E-03 -1.7575E+01  0.9429E+00  1.6274E+01  1.2178E+01
 13.000 -1.4846E+00  2.7289E-03 -1.8049E+01  0.9375E+00  1.8228E+01  1.3161E+01
 14.000 -1.7251E+00  2.0768E-03 -1.8487E+01  0.9332E+00  2.0281E+01  1.4147E+01
 15.000 -1.9442E+00  1.2165E-03 -1.8786E+01  0.9299E+00  2.2429E+01  1.5135E+01
 16.000 -2.1482E+00  7.4953E-04 -1.8700E+01  0.9285E+00  2.4668E+01  1.6125E+01
 17.000 -2.3400E+00  7.7646E-04 -1.8845E+01  0.9275E+00  2.6995E+01  1.7116E+01
 18.000 -2.5168E+00  7.0723E-04 -1.9226E+01  0.9262E+00  2.9407E+01  1.8108E+01
 19.000 -2.6820E+00  5.7723E-04 -1.9335E+01  0.9256E+00  3.1902E+01  1.9102E+01
 20.000 -2.8377E+00  5.9990E-04 -1.9554E+01  0.9247E+00  3.4478E+01  2.0096E+01
