 Fermi level (eV):  -7.603
 Charge transfer :   0.000
   Electron counts for each orbital momentum:
      0      0.693
      1      0.776
      2      9.531
      3      0.000
 Number of atoms in cluster:  55
    0/   0 paths used
 -----------------------------------------------------------------------
  Re(em)   Im(em)   rho_0     rho_1    rho_2   rho_3  @#
   -30.0000     0.1000  1.437652E-04  2.932758E-04  1.018509E-03  1.350381E-04
   -29.5000     0.1000  1.512496E-04  2.997769E-04  1.069158E-03  1.371441E-04
   -29.0000     0.1000  1.594873E-04  3.069438E-04  1.124379E-03  1.393153E-04
   -28.5000     0.1000  1.685911E-04  3.148457E-04  1.184560E-03  1.415548E-04
   -28.0000     0.1000  1.786927E-04  3.235631E-04  1.250152E-03  1.438663E-04
   -27.5000     0.1000  1.899547E-04  3.331897E-04  1.321847E-03  1.462536E-04
   -27.0000     0.1000  2.025735E-04  3.438379E-04  1.400402E-03  1.487209E-04
   -26.5000     0.1000  2.167941E-04  3.556405E-04  1.486719E-03  1.512727E-04
   -26.0000     0.1000  2.329184E-04  3.687557E-04  1.581862E-03  1.539141E-04
   -25.5000     0.1000  2.513306E-04  3.833768E-04  1.687090E-03  1.566500E-04
   -25.0000     0.1000  2.725196E-04  3.997395E-04  1.803924E-03  1.594866E-04
   -24.5000     0.1000  2.971248E-04  4.181298E-04  1.934165E-03  1.624301E-04
   -24.0000     0.1000  3.259859E-04  4.389150E-04  2.080000E-03  1.654879E-04
   -23.5000     0.1000  3.602379E-04  4.625521E-04  2.244090E-03  1.686676E-04
   -23.0000     0.1000  4.014571E-04  4.896404E-04  2.429710E-03  1.719781E-04
   -22.5000     0.1000  4.518640E-04  5.209402E-04  2.640906E-03  1.754295E-04
   -22.0000     0.1000  5.147467E-04  5.575035E-04  2.882772E-03  1.790319E-04
   -21.5000     0.1000  5.952176E-04  6.007747E-04  3.161783E-03  1.827985E-04
   -21.0000     0.1000  7.024716E-04  6.527872E-04  3.486261E-03  1.867434E-04
   -20.5000     0.1000  8.950634E-04  7.166438E-04  3.867158E-03  1.908833E-04
   -20.0000     0.1000  1.054193E-03  7.970905E-04  4.319110E-03  1.952374E-04
   -19.5000     0.1000  1.376432E-03  9.022228E-04  4.862275E-03  1.998289E-04
   -19.0000     0.1000  1.942074E-03  1.047033E-03  5.525301E-03  2.046859E-04
   -18.5000     0.1000  3.153603E-03  1.263577E-03  6.350870E-03  2.098429E-04
   -18.0000     0.1000  7.115001E-03  1.641501E-03  7.410084E-03  2.153484E-04
   -17.5000     0.1000  5.728357E-02  2.678576E-03  8.879205E-03  2.213186E-04
   -17.0000     0.1000  3.254996E-02  7.955415E-03  1.093928E-02  1.150327E-04
   -16.5000     0.1000  5.411667E-02  2.602894E-02  1.559649E-02  2.439573E-04
   -16.0000     0.1000  1.114111E-01  3.734339E-02  4.729865E-02  2.441098E-04
   -15.5000     0.1000  9.582233E-02  3.183395E-02  3.856262E-02  2.578847E-04
   -15.0000     0.1000  9.973835E-02  4.170049E-02  4.906999E-02  2.795183E-04
   -14.5000     0.1000  9.928023E-02  5.678720E-02  7.830652E-02  3.127296E-04
   -14.0000     0.1000  1.049868E-01  7.235379E-02  1.475724E-01  3.615296E-04
   -13.5000     0.1000  1.372750E-01  8.305353E-02  3.639876E-01  4.300948E-04
   -13.0000     0.1000  1.922207E-01  9.449448E-02  9.577511E-01  5.226849E-04
