 Ferrocene eclipsed structure                           Feff 6L.02    potph 4.12
  3.600  1.5858E+00  2.0801E-02 -1.6012E+01  0.1189E+01  6.5889E+00  4.4348E+00
  3.800  1.5480E+00  1.4738E-02 -1.6408E+01  0.1195E+01  6.2670E+00  4.5807E+00
  4.000  1.4964E+00  9.9204E-03 -1.6816E+01  0.1194E+01  6.1095E+00  4.7314E+00
  4.200  1.4482E+00  5.9911E-03 -1.7252E+01  0.1188E+01  6.0516E+00  4.8866E+00
  4.400  1.3869E+00  3.1657E-03 -1.7773E+01  0.1181E+01  6.0600E+00  5.0458E+00
  4.600  1.3263E+00  1.5001E-03 -1.8634E+01  0.1173E+01  6.1157E+00  5.2086E+00
  4.800  1.2529E+00  1.2641E-03 -1.9905E+01  0.1161E+01  6.2070E+00  5.3746E+00
  5.000  1.1754E+00  1.6813E-03 -2.0658E+01  0.1151E+01  6.3263E+00  5.5436E+00
  5.200  1.1004E+00  2.0867E-03 -2.1118E+01  0.1142E+01  6.4684E+00  5.7152E+00
  5.400  1.0183E+00  2.2911E-03 -2.1456E+01  0.1130E+01  6.6294E+00  5.8892E+00
  5.600  9.3533E-01  2.3784E-03 -2.1753E+01  0.1120E+01  6.8067E+00  6.0653E+00
  5.800  8.5375E-01  2.4268E-03 -2.2024E+01  0.1111E+01  6.9981E+00  6.2433E+00
  6.000  7.7128E-01  2.3923E-03 -2.2265E+01  0.1101E+01  7.2021E+00  6.4230E+00
  6.500  5.7038E-01  2.1698E-03 -2.2803E+01  0.1078E+01  7.7595E+00  6.8786E+00
  7.000  3.8081E-01  1.7741E-03 -2.3271E+01  0.1058E+01  8.3744E+00  7.3419E+00
  7.500  2.0589E-01  1.2927E-03 -2.3687E+01  0.1040E+01  9.0380E+00  7.8110E+00
  8.000  3.8072E-02  8.4507E-04 -2.4071E+01  0.1025E+01  9.7447E+00  8.2848E+00
  8.500 -1.2539E-01  5.1249E-04 -2.4444E+01  0.1010E+01  1.0490E+01  8.7624E+00
  9.000 -2.9567E-01  3.1468E-04 -2.4770E+01  0.9964E+00  1.1272E+01  9.2430E+00
  9.500 -4.6649E-01  2.1499E-04 -2.5016E+01  0.9847E+00  1.2087E+01  9.7262E+00
 10.000 -6.2956E-01  1.7076E-04 -2.5172E+01  0.9750E+00  1.2935E+01  1.0211E+01
 11.000 -9.3141E-01  1.4368E-04 -2.5377E+01  0.9600E+00  1.4720E+01  1.1187E+01
 12.000 -1.2072E+00  1.1771E-04 -2.5688E+01  0.9509E+00  1.6617E+01  1.2167E+01
 13.000 -1.4688E+00  8.0516E-05 -2.6278E+01  0.9466E+00  1.8621E+01  1.3151E+01
 14.000 -1.7093E+00  5.3846E-05 -2.6963E+01  0.9435E+00  2.0726E+01  1.4137E+01
 15.000 -1.9288E+00  3.8151E-05 -2.7318E+01  0.9414E+00  2.2928E+01  1.5126E+01
 16.000 -2.1353E+00  2.7721E-05 -2.7451E+01  0.9411E+00  2.5222E+01  1.6117E+01
 17.000 -2.3276E+00  1.8847E-05 -2.7832E+01  0.9412E+00  2.7607E+01  1.7108E+01
 18.000 -2.5044E+00  1.1852E-05 -2.8421E+01  0.9411E+00  3.0078E+01  1.8101E+01
 19.000 -2.6709E+00  6.3128E-06 -2.8455E+01  0.9415E+00  3.2633E+01  1.9095E+01
 20.000 -2.8265E+00  1.1114E-05 -2.7763E+01  0.9418E+00  3.5270E+01  2.0089E+01
