 Ferrocene eclipsed structure                           Feff 6L.02    potph 4.12
  3.600  1.5858E+00  9.6004E-02 -1.5875E+01  0.1189E+01  6.5889E+00  4.4348E+00
  3.800  1.5480E+00  9.4669E-02 -1.6246E+01  0.1195E+01  6.2670E+00  4.5807E+00
  4.000  1.4964E+00  8.9611E-02 -1.6610E+01  0.1194E+01  6.1095E+00  4.7314E+00
  4.200  1.4482E+00  8.2830E-02 -1.6969E+01  0.1188E+01  6.0516E+00  4.8866E+00
  4.400  1.3869E+00  7.5263E-02 -1.7316E+01  0.1181E+01  6.0600E+00  5.0458E+00
  4.600  1.3263E+00  6.7693E-02 -1.7641E+01  0.1173E+01  6.1157E+00  5.2086E+00
  4.800  1.2529E+00  5.9947E-02 -1.7958E+01  0.1161E+01  6.2070E+00  5.3746E+00
  5.000  1.1754E+00  5.2958E-02 -1.8266E+01  0.1151E+01  6.3263E+00  5.5436E+00
  5.200  1.1004E+00  4.7074E-02 -1.8560E+01  0.1142E+01  6.4684E+00  5.7152E+00
  5.400  1.0183E+00  4.1870E-02 -1.8849E+01  0.1130E+01  6.6294E+00  5.8892E+00
  5.600  9.3533E-01  3.7440E-02 -1.9131E+01  0.1120E+01  6.8067E+00  6.0653E+00
  5.800  8.5375E-01  3.3894E-02 -1.9401E+01  0.1111E+01  6.9981E+00  6.2433E+00
  6.000  7.7128E-01  3.0867E-02 -1.9656E+01  0.1101E+01  7.2021E+00  6.4230E+00
  6.500  5.7038E-01  2.4775E-02 -2.0229E+01  0.1078E+01  7.7595E+00  6.8786E+00
  7.000  3.8081E-01  1.9403E-02 -2.0726E+01  0.1058E+01  8.3744E+00  7.3419E+00
  7.500  2.0589E-01  1.4196E-02 -2.1168E+01  0.1040E+01  9.0380E+00  7.8110E+00
  8.000  3.8072E-02  9.5057E-03 -2.1603E+01  0.1025E+01  9.7447E+00  8.2848E+00
  8.500 -1.2539E-01  5.9354E-03 -2.2070E+01  0.1010E+01  1.0490E+01  8.7624E+00
  9.000 -2.9567E-01  3.6653E-03 -2.2565E+01  0.9964E+00  1.1272E+01  9.2430E+00
  9.500 -4.6649E-01  2.4005E-03 -2.3048E+01  0.9847E+00  1.2087E+01  9.7262E+00
 10.000 -6.2956E-01  1.7286E-03 -2.3458E+01  0.9750E+00  1.2935E+01  1.0211E+01
 11.000 -9.3141E-01  1.0920E-03 -2.4047E+01  0.9600E+00  1.4720E+01  1.1187E+01
 12.000 -1.2072E+00  6.7144E-04 -2.4615E+01  0.9509E+00  1.6617E+01  1.2167E+01
 13.000 -1.4688E+00  3.5491E-04 -2.5366E+01  0.9466E+00  1.8621E+01  1.3151E+01
 14.000 -1.7093E+00  1.9842E-04 -2.6136E+01  0.9435E+00  2.0726E+01  1.4137E+01
 15.000 -1.9288E+00  1.3150E-04 -2.6591E+01  0.9414E+00  2.2928E+01  1.5126E+01
 16.000 -2.1353E+00  9.1135E-05 -2.6853E+01  0.9411E+00  2.5222E+01  1.6117E+01
 17.000 -2.3276E+00  5.8312E-05 -2.7349E+01  0.9412E+00  2.7607E+01  1.7108E+01
 18.000 -2.5044E+00  3.7202E-05 -2.8068E+01  0.9411E+00  3.0078E+01  1.8101E+01
 19.000 -2.6709E+00  2.3158E-05 -2.8511E+01  0.9415E+00  3.2633E+01  1.9095E+01
 20.000 -2.8265E+00  1.0808E-05 -2.8493E+01  0.9418E+00  3.5270E+01  2.0089E+01
