 Ferrocene eclipsed structure                           Feff 6L.02    potph 4.12
  3.600  1.5819E+00  4.1248E-01 -1.0200E+01  0.1185E+01  6.6026E+00  4.4378E+00
  3.800  1.5438E+00  3.8446E-01 -1.0411E+01  0.1192E+01  6.2755E+00  4.5835E+00
  4.000  1.4919E+00  3.5472E-01 -1.0613E+01  0.1189E+01  6.1148E+00  4.7342E+00
  4.200  1.4441E+00  3.2467E-01 -1.0813E+01  0.1184E+01  6.0547E+00  4.8892E+00
  4.400  1.3834E+00  2.9624E-01 -1.1005E+01  0.1176E+01  6.0614E+00  5.0483E+00
  4.600  1.3235E+00  2.7110E-01 -1.1186E+01  0.1166E+01  6.1158E+00  5.2110E+00
  4.800  1.2511E+00  2.4882E-01 -1.1360E+01  0.1156E+01  6.2061E+00  5.3770E+00
  5.000  1.1747E+00  2.3012E-01 -1.1526E+01  0.1145E+01  6.3244E+00  5.5458E+00
  5.200  1.1008E+00  2.1439E-01 -1.1687E+01  0.1134E+01  6.4656E+00  5.7174E+00
  5.400  1.0197E+00  2.0196E-01 -1.1839E+01  0.1124E+01  6.6258E+00  5.8912E+00
  5.600  9.3752E-01  1.9160E-01 -1.1984E+01  0.1113E+01  6.8023E+00  6.0672E+00
  5.800  8.5656E-01  1.8338E-01 -1.2123E+01  0.1103E+01  6.9930E+00  6.2452E+00
  6.000  7.7436E-01  1.7685E-01 -1.2250E+01  0.1092E+01  7.1964E+00  6.4248E+00
  6.500  5.7313E-01  1.6343E-01 -1.2531E+01  0.1068E+01  7.7521E+00  6.8803E+00
  7.000  3.8195E-01  1.4962E-01 -1.2769E+01  0.1045E+01  8.3653E+00  7.3434E+00
  7.500  2.0526E-01  1.3275E-01 -1.2980E+01  0.1025E+01  9.0274E+00  7.8124E+00
  8.000  3.6744E-02  1.1345E-01 -1.3182E+01  0.1009E+01  9.7324E+00  8.2861E+00
  8.500 -1.2594E-01  9.4487E-02 -1.3391E+01  0.9934E+00  1.0476E+01  8.7636E+00
  9.000 -2.9459E-01  7.8727E-02 -1.3601E+01  0.9784E+00  1.1257E+01  9.2442E+00
  9.500 -4.6407E-01  6.7468E-02 -1.3799E+01  0.9652E+00  1.2070E+01  9.7272E+00
 10.000 -6.2687E-01  6.0343E-02 -1.3963E+01  0.9532E+00  1.2916E+01  1.0212E+01
 11.000 -9.3053E-01  5.2993E-02 -1.4176E+01  0.9335E+00  1.4697E+01  1.1188E+01
 12.000 -1.2061E+00  4.6125E-02 -1.4361E+01  0.9223E+00  1.6591E+01  1.2168E+01
 13.000 -1.4657E+00  3.7051E-02 -1.4636E+01  0.9159E+00  1.8591E+01  1.3152E+01
 14.000 -1.7071E+00  3.0282E-02 -1.4934E+01  0.9090E+00  2.0693E+01  1.4138E+01
 15.000 -1.9270E+00  2.6699E-02 -1.5066E+01  0.9047E+00  2.2890E+01  1.5127E+01
 16.000 -2.1320E+00  2.4112E-02 -1.5104E+01  0.9034E+00  2.5180E+01  1.6117E+01
 17.000 -2.3245E+00  2.0973E-02 -1.5259E+01  0.9006E+00  2.7560E+01  1.7109E+01
 18.000 -2.5017E+00  1.8032E-02 -1.5529E+01  0.8987E+00  3.0027E+01  1.8102E+01
 19.000 -2.6670E+00  1.5479E-02 -1.5680E+01  0.8987E+00  3.2577E+01  1.9095E+01
 20.000 -2.8224E+00  1.2515E-02 -1.5612E+01  0.8968E+00  3.5210E+01  2.0090E+01
