 Ferrocene eclipsed structure                           Feff 6L.02    potph 4.12
  2.600  1.8262E+00  5.0400E-02 -1.5007E+01  0.1034E+01  1.9173E+01  3.6881E+00
  2.800  1.7679E+00  4.0379E-02 -1.5630E+01  0.1035E+01  1.8146E+01  3.8468E+00
  3.000  1.5680E+00  3.0629E-02 -1.5952E+01  0.1041E+01  1.4723E+01  4.0626E+00
  3.200  1.5649E+00  3.1267E-02 -1.6853E+01  0.1121E+01  9.1004E+00  4.1897E+00
  3.400  1.5610E+00  3.1230E-02 -1.7700E+01  0.1162E+01  7.4572E+00  4.3233E+00
  3.600  1.5355E+00  3.1384E-02 -1.8413E+01  0.1182E+01  6.7229E+00  4.4626E+00
  3.800  1.5007E+00  3.0035E-02 -1.9024E+01  0.1190E+01  6.3499E+00  4.6074E+00
  4.000  1.4499E+00  2.7293E-02 -1.9586E+01  0.1189E+01  6.1616E+00  4.7571E+00
  4.200  1.4030E+00  2.4052E-02 -2.0130E+01  0.1185E+01  6.0826E+00  4.9112E+00
  4.400  1.3458E+00  2.0845E-02 -2.0646E+01  0.1178E+01  6.0753E+00  5.0694E+00
  4.600  1.2864E+00  1.7897E-02 -2.1119E+01  0.1168E+01  6.1186E+00  5.2312E+00
  4.800  1.2175E+00  1.5211E-02 -2.1568E+01  0.1159E+01  6.1995E+00  5.3964E+00
  5.000  1.1426E+00  1.2877E-02 -2.1986E+01  0.1148E+01  6.3097E+00  5.5645E+00
  5.200  1.0692E+00  1.0838E-02 -2.2388E+01  0.1138E+01  6.4436E+00  5.7353E+00
  5.400  9.9039E-01  9.1444E-03 -2.2764E+01  0.1128E+01  6.5971E+00  5.9085E+00
  5.600  9.0929E-01  7.6856E-03 -2.3128E+01  0.1117E+01  6.7673E+00  6.0838E+00
  5.800  8.2899E-01  6.4793E-03 -2.3477E+01  0.1107E+01  6.9520E+00  6.2611E+00
  6.000  7.4782E-01  5.4787E-03 -2.3802E+01  0.1098E+01  7.1495E+00  6.4402E+00
  6.500  5.4804E-01  3.5973E-03 -2.4555E+01  0.1075E+01  7.6914E+00  6.8944E+00
  7.000  3.5804E-01  2.3463E-03 -2.5223E+01  0.1053E+01  8.2913E+00  7.3564E+00
  7.500  1.8206E-01  1.5141E-03 -2.5796E+01  0.1035E+01  8.9401E+00  7.8244E+00
  8.000  1.5482E-02  9.7356E-04 -2.6274E+01  0.1019E+01  9.6319E+00  8.2972E+00
  8.500 -1.4575E-01  6.4043E-04 -2.6665E+01  0.1003E+01  1.0363E+01  8.7740E+00
  9.000 -3.1298E-01  4.4693E-04 -2.6991E+01  0.9883E+00  1.1129E+01  9.2539E+00
  9.500 -4.8098E-01  3.3658E-04 -2.7301E+01  0.9758E+00  1.1929E+01  9.7364E+00
 10.000 -6.4310E-01  2.6883E-04 -2.7612E+01  0.9650E+00  1.2760E+01  1.0221E+01
 11.000 -9.4618E-01  1.8158E-04 -2.8232E+01  0.9476E+00  1.4513E+01  1.1195E+01
 12.000 -1.2204E+00  1.2083E-04 -2.8888E+01  0.9367E+00  1.6377E+01  1.2175E+01
 13.000 -1.4787E+00  7.7191E-05 -2.9611E+01  0.9310E+00  1.8346E+01  1.3158E+01
 14.000 -1.7194E+00  4.4854E-05 -3.0295E+01  0.9259E+00  2.0414E+01  1.4144E+01
 15.000 -1.9386E+00  2.4289E-05 -3.0625E+01  0.9221E+00  2.2578E+01  1.5132E+01
 16.000 -2.1430E+00  1.6424E-05 -3.0675E+01  0.9207E+00  2.4834E+01  1.6122E+01
 17.000 -2.3350E+00  1.3041E-05 -3.1057E+01  0.9190E+00  2.7178E+01  1.7114E+01
 18.000 -2.5118E+00  9.5949E-06 -3.1578E+01  0.9173E+00  2.9608E+01  1.8106E+01
 19.000 -2.6771E+00  7.7825E-06 -3.1898E+01  0.9167E+00  3.2121E+01  1.9100E+01
 20.000 -2.8325E+00  5.6995E-06 -3.2215E+01  0.9153E+00  3.4715E+01  2.0094E+01
