 Ferrocene eclipsed structure                           Feff 6L.02    potph 4.12
  4.400  1.3360E+00  2.4186E-02 -1.8732E+01  0.1178E+01  6.0795E+00  5.0751E+00
  4.600  1.2763E+00  2.0228E-02 -1.9119E+01  0.1169E+01  6.1198E+00  5.2367E+00
  4.800  1.2087E+00  1.6763E-02 -1.9489E+01  0.1159E+01  6.1981E+00  5.4016E+00
  5.000  1.1342E+00  1.3868E-02 -1.9827E+01  0.1149E+01  6.3062E+00  5.5695E+00
  5.200  1.0608E+00  1.1403E-02 -2.0151E+01  0.1138E+01  6.4381E+00  5.7401E+00
  5.400  9.8289E-01  9.4051E-03 -2.0447E+01  0.1129E+01  6.5898E+00  5.9131E+00
  5.600  9.0210E-01  7.7165E-03 -2.0733E+01  0.1118E+01  6.7583E+00  6.0883E+00
  5.800  8.2194E-01  6.3609E-03 -2.1005E+01  0.1108E+01  6.9414E+00  6.2654E+00
  6.000  7.4112E-01  5.2718E-03 -2.1256E+01  0.1099E+01  7.1374E+00  6.4443E+00
  6.500  5.4172E-01  3.3644E-03 -2.1840E+01  0.1076E+01  7.6756E+00  6.8982E+00
  7.000  3.5196E-01  2.2491E-03 -2.2371E+01  0.1055E+01  8.2719E+00  7.3599E+00
  7.500  1.7593E-01  1.5814E-03 -2.2848E+01  0.1037E+01  8.9172E+00  7.8276E+00
  8.000  9.8873E-03  1.1580E-03 -2.3280E+01  0.1021E+01  9.6055E+00  8.3003E+00
  8.500 -1.5102E-01  8.7041E-04 -2.3684E+01  0.1006E+01  1.0333E+01  8.7768E+00
  9.000 -3.1782E-01  6.5896E-04 -2.4062E+01  0.9907E+00  1.1096E+01  9.2565E+00
  9.500 -4.8525E-01  4.9536E-04 -2.4434E+01  0.9783E+00  1.1892E+01  9.7388E+00
 10.000 -6.4714E-01  3.6743E-04 -2.4805E+01  0.9678E+00  1.2720E+01  1.0223E+01
 11.000 -9.5023E-01  1.9949E-04 -2.5523E+01  0.9510E+00  1.4464E+01  1.1197E+01
 12.000 -1.2241E+00  1.1574E-04 -2.6146E+01  0.9402E+00  1.6320E+01  1.2177E+01
 13.000 -1.4819E+00  7.5010E-05 -2.6655E+01  0.9347E+00  1.8281E+01  1.3160E+01
 14.000 -1.7225E+00  4.9614E-05 -2.7100E+01  0.9301E+00  2.0341E+01  1.4146E+01
 15.000 -1.9416E+00  3.1604E-05 -2.7544E+01  0.9265E+00  2.2496E+01  1.5134E+01
 16.000 -2.1458E+00  1.9887E-05 -2.7967E+01  0.9251E+00  2.4743E+01  1.6124E+01
 17.000 -2.3377E+00  1.3735E-05 -2.8287E+01  0.9238E+00  2.7078E+01  1.7115E+01
 18.000 -2.5145E+00  1.0624E-05 -2.8558E+01  0.9223E+00  2.9498E+01  1.8107E+01
 19.000 -2.6798E+00  8.1033E-06 -2.8842E+01  0.9217E+00  3.2001E+01  1.9101E+01
 20.000 -2.8354E+00  5.8758E-06 -2.9164E+01  0.9205E+00  3.4584E+01  2.0095E+01
