 Ferrocene eclipsed structure                           Feff 6L.02    potph 4.12
  4.400  1.3360E+00  6.5150E-03 -1.6619E+01  0.1178E+01  6.0795E+00  5.0751E+00
  4.600  1.2763E+00  3.2705E-03 -1.6745E+01  0.1169E+01  6.1198E+00  5.2367E+00
  4.800  1.2087E+00  1.3612E-03 -1.6390E+01  0.1159E+01  6.1981E+00  5.4016E+00
  5.000  1.1342E+00  1.4000E-03 -1.5538E+01  0.1149E+01  6.3062E+00  5.5695E+00
  5.200  1.0608E+00  2.1845E-03 -1.5413E+01  0.1138E+01  6.4381E+00  5.7401E+00
  5.400  9.8289E-01  2.8008E-03 -1.5555E+01  0.1129E+01  6.5898E+00  5.9131E+00
  5.600  9.0210E-01  3.1796E-03 -1.5768E+01  0.1118E+01  6.7583E+00  6.0883E+00
  5.800  8.2194E-01  3.4758E-03 -1.5993E+01  0.1108E+01  6.9414E+00  6.2654E+00
  6.000  7.4112E-01  3.6734E-03 -1.6216E+01  0.1099E+01  7.1374E+00  6.4443E+00
  6.500  5.4172E-01  3.8557E-03 -1.6745E+01  0.1076E+01  7.6756E+00  6.8982E+00
  7.000  3.5196E-01  3.6522E-03 -1.7225E+01  0.1055E+01  8.2719E+00  7.3599E+00
  7.500  1.7593E-01  3.0918E-03 -1.7668E+01  0.1037E+01  8.9172E+00  7.8276E+00
  8.000  9.8873E-03  2.3345E-03 -1.8106E+01  0.1021E+01  9.6055E+00  8.3003E+00
  8.500 -1.5102E-01  1.6126E-03 -1.8569E+01  0.1006E+01  1.0333E+01  8.7768E+00
  9.000 -3.1782E-01  1.0740E-03 -1.9038E+01  0.9907E+00  1.1096E+01  9.2565E+00
  9.500 -4.8525E-01  7.2620E-04 -1.9488E+01  0.9783E+00  1.1892E+01  9.7388E+00
 10.000 -6.4714E-01  5.1905E-04 -1.9869E+01  0.9678E+00  1.2720E+01  1.0223E+01
 11.000 -9.5023E-01  3.1684E-04 -2.0352E+01  0.9510E+00  1.4464E+01  1.1197E+01
 12.000 -1.2241E+00  1.9930E-04 -2.0686E+01  0.9402E+00  1.6320E+01  1.2177E+01
 13.000 -1.4819E+00  1.0380E-04 -2.1123E+01  0.9347E+00  1.8281E+01  1.3160E+01
 14.000 -1.7225E+00  5.4601E-05 -2.1529E+01  0.9301E+00  2.0341E+01  1.4146E+01
 15.000 -1.9416E+00  4.1702E-05 -2.1620E+01  0.9265E+00  2.2496E+01  1.5134E+01
 16.000 -2.1458E+00  3.7982E-05 -2.1578E+01  0.9251E+00  2.4743E+01  1.6124E+01
 17.000 -2.3377E+00  3.2657E-05 -2.1719E+01  0.9238E+00  2.7078E+01  1.7115E+01
 18.000 -2.5145E+00  2.8063E-05 -2.2184E+01  0.9223E+00  2.9498E+01  1.8107E+01
 19.000 -2.6798E+00  2.8179E-05 -2.2707E+01  0.9217E+00  3.2001E+01  1.9101E+01
 20.000 -2.8354E+00  3.3637E-05 -2.3248E+01  0.9205E+00  3.4584E+01  2.0095E+01
