 Ferrocene eclipsed structure                           Feff 6L.02    potph 4.12
  3.400  1.6076E+00  2.6619E-01 -1.7054E+01  0.1168E+01  7.2458E+00  4.2974E+00
  3.600  1.5819E+00  2.3187E-01 -1.7470E+01  0.1185E+01  6.6026E+00  4.4378E+00
  3.800  1.5438E+00  1.9780E-01 -1.7871E+01  0.1192E+01  6.2755E+00  4.5835E+00
  4.000  1.4919E+00  1.6531E-01 -1.8258E+01  0.1189E+01  6.1148E+00  4.7342E+00
  4.200  1.4441E+00  1.3597E-01 -1.8642E+01  0.1184E+01  6.0547E+00  4.8892E+00
  4.400  1.3834E+00  1.1112E-01 -1.9012E+01  0.1176E+01  6.0614E+00  5.0483E+00
  4.600  1.3235E+00  9.1300E-02 -1.9364E+01  0.1166E+01  6.1158E+00  5.2110E+00
  4.800  1.2511E+00  7.5390E-02 -1.9703E+01  0.1156E+01  6.2061E+00  5.3770E+00
  5.000  1.1747E+00  6.3161E-02 -2.0030E+01  0.1145E+01  6.3244E+00  5.5458E+00
  5.200  1.1008E+00  5.3685E-02 -2.0349E+01  0.1134E+01  6.4656E+00  5.7174E+00
  5.400  1.0197E+00  4.6690E-02 -2.0655E+01  0.1124E+01  6.6258E+00  5.8912E+00
  5.600  9.3752E-01  4.1257E-02 -2.0948E+01  0.1113E+01  6.8023E+00  6.0672E+00
  5.800  8.5656E-01  3.7192E-02 -2.1232E+01  0.1103E+01  6.9930E+00  6.2452E+00
  6.000  7.7436E-01  3.4151E-02 -2.1490E+01  0.1092E+01  7.1964E+00  6.4248E+00
  6.500  5.7313E-01  2.8565E-02 -2.2058E+01  0.1068E+01  7.7521E+00  6.8803E+00
  7.000  3.8195E-01  2.3701E-02 -2.2528E+01  0.1045E+01  8.3653E+00  7.3434E+00
  7.500  2.0526E-01  1.8547E-02 -2.2929E+01  0.1025E+01  9.0274E+00  7.8124E+00
  8.000  3.6744E-02  1.3458E-02 -2.3308E+01  0.1009E+01  9.7324E+00  8.2861E+00
  8.500 -1.2594E-01  9.2446E-03 -2.3702E+01  0.9934E+00  1.0476E+01  8.7636E+00
  9.000 -2.9459E-01  6.3484E-03 -2.4109E+01  0.9784E+00  1.1257E+01  9.2442E+00
  9.500 -4.6407E-01  4.6306E-03 -2.4508E+01  0.9652E+00  1.2070E+01  9.7272E+00
 10.000 -6.2687E-01  3.7049E-03 -2.4847E+01  0.9532E+00  1.2916E+01  1.0212E+01
 11.000 -9.3053E-01  2.8644E-03 -2.5293E+01  0.9335E+00  1.4697E+01  1.1188E+01
 12.000 -1.2061E+00  2.1418E-03 -2.5650E+01  0.9223E+00  1.6591E+01  1.2168E+01
 13.000 -1.4657E+00  1.3542E-03 -2.6171E+01  0.9159E+00  1.8591E+01  1.3152E+01
 14.000 -1.7071E+00  9.0038E-04 -2.6763E+01  0.9090E+00  2.0693E+01  1.4138E+01
 15.000 -1.9270E+00  7.1528E-04 -2.7044E+01  0.9047E+00  2.2890E+01  1.5127E+01
 16.000 -2.1320E+00  5.8361E-04 -2.7118E+01  0.9034E+00  2.5180E+01  1.6117E+01
 17.000 -2.3245E+00  4.3049E-04 -2.7397E+01  0.9006E+00  2.7560E+01  1.7109E+01
 18.000 -2.5017E+00  3.1760E-04 -2.7883E+01  0.8987E+00  3.0027E+01  1.8102E+01
 19.000 -2.6670E+00  2.5879E-04 -2.8081E+01  0.8987E+00  3.2577E+01  1.9095E+01
 20.000 -2.8224E+00  2.3732E-04 -2.7854E+01  0.8968E+00  3.5210E+01  2.0090E+01
